Team,Number,Name,First,Last,Position,Ht,Wt,Age,Bday,EXP,College,Salary,Birth City,Birth State,Race,HS,HS City,HS State,Pro Bowler,Champ,# of teams,Heisman
Bears,9,"Gould, Robbie",Robbie,Gould,K,72,185,32,12/30/81,10,Penn State,3750000,"Jersey Shore, PA",Pennsylvania,White,Central Mountain,"Mill Hill, PA",Pennsylvania,1,NO,3,NO
Chiefs,2,"Colquitt, Dustin",Dustin,Colquitt,P,75,210,32,5/6/82,9,Tennessee,3750000,"Knoxville, TN",Tennessee,White,Bearden,"Knoxville, TN",Tennessee,1,NO,1,NO
Raiders,11,"Janikowski, Sebastian",Sebastian,Janikowski,K,73,258,36,3/2/78,15,Florida State,3775000,"Walbrzych, Poland",Poland,White,Seabreeze,"Daytona Beach, FL",Florida,1,NO,1,NO
Titans,94,"Hill, Sammie",Sammie,Hill,NT,76,328,27,11/8/86,6,Stillman,3800000,"West Blocton, AL",Alabama,Black,West Blocton,"West Blocton, AL",Alabama,0,NO,2,NO
Saints,57,"Hawthorne, David",David,Hawthorne,LB,72,246,29,5/14/85,7,Texas Christian,3800000,"Corsicana, TX",Texas,Black,Corsicana,"Corsicana, TX",Texas,0,NO,2,NO
Chargers,80,"Floyd, Malcom",Malcom,Floyd,WR,77,225,33,9/8/81,9,Wyoming,3850000,"Sacramento, CA",California,Black,River City,"West Sacramento, CA",California,0,NO,1,NO
Broncos,4,"Colquitt, Britton",Britton,Colquitt,P,75,205,29,3/20/85,6,Tennessee,3892333,"Knoxville, TN",Tennessee,White,Bearden,"Knoxville, TN",Tennessee,0,NO,2,NO
Titans,59,"Woodyard, Wesley",Wesley,Woodyard,LB,72,233,28,7/21/86,7,Kentucky,3937500,"La Grange, GA",Georgia,Black,LaGrange,"LaGrange, GA",Georgia,0,NO,2,NO
Redskins,66,"Chester, Chris",Chris,Chester,G,75,303,31,1/12/83,9,Oklahoma,4000000,"Tustin, CA",California,Black,Tustin,"Tustin, CA",Califronia,0,NO,2,NO
Dolphins,8,"Moore, Matt",Matt,Moore,QB,75,220,30,8/9/84,8,Oregon State,4000000,"Van Nuys, CA",California,White,Hart,"Santa Clarita, CA",California,0,NO,3,NO
Lions,21,"Bush, Reggie",Reggie,Bush,RB,72,205,29,3/2/85,9,USC,4000000,"San Diego, CA",California,Black,Helix,"La Mesa, CA",California,0,1,3,NO
Jets,21,"Johnson, Chris",Chris,Johnson,RB,71,203,29,9/23/85,7,East Carolina,4000000,"Orlando, FL",Florida,Black,Olympia,"Orlando, FL",Florida,3,NO,2,NO
Redskins,56,"Riley Jr., Perry",Perry,Riley Jr.,LB,72,238,26,5/3/88,5,LSU,4000000,"Atlanta, GA",Georgia,Black,Stephenson,"Stone Mountain, GA",Georgia,0,NO,1,NO
Colts,93,"Walden, Erik",Erik,Walden,LB,74,250,29,8/21/85,7,Middle Tennessee State,4000000,"Dublin, GA",Georgia,Black,Dublin,"Dublin, GA",Georgia,0,1,5,NO
Packers,96,"Neal, Mike",Mike,Neal,LB,75,285,27,6/26/87,5,Purdue,4000000,"Gary, IN",Indiana,Black,Merrillville,"Merrillville, IN",Indiana,0,1,1,NO
Patriots,25,"Arrington, Kyle",Kyle,Arrington,CB,70,190,28,8/12/86,6,Hofstra,4000000,"Accokeek, MD",Maryland,Black,Gwynn Park,"Accokeek, MD",Maryland,0,NO,3,NO
Falcons,39,"Jackson, Steven",Steven,Jackson,RB,74,240,31,7/22/83,11,Oregon State,4000000,"Las Vegas, NV",Nevada,Black,Eldorado,"Las Vegas, NV",Nevada,3,NO,2,NO
Chiefs,80,"Fasano, Anthony",Anthony,Fasano,TE,76,255,30,4/20/84,8,Notre Dame,4000000,"Glen Ridge, NJ",New Jersey,White,Verona,"Verona, NJ",New Jersey,0,NO,3,NO
Packers,90,"Raji, B.J.",B.J.,Raji,DT,74,337,28,7/11/86,6,Boston College,4000000,"New York, NY",New York,Black,"Regional (Westwood, NJ)","Westwood, NJ",New Jersey,1,1,1,NO
Colts,14,"Nicks, Hakeem",Hakeem,Nicks,WR,73,208,26,1/14/88,6,North Carolina,4000000,"Charlotte, NC",North Carolina,Black,Independence,"Charlotte, NC",North Carolina,0,1,2,NO
Saints,64,"Strief, Zach",Zach,Strief,T,79,320,31,9/22/83,9,Northwestern,4000000,"Cincinnati, OH",Ohio,White,Milford,"Milford, OH",Ohio,0,1,1,NO
Jaguars,7,"Henne, Chad",Chad,Henne,QB,75,230,29,7/2/85,7,Michigan,4000000,"Wyomissing, PA",Pennsylvania,White,Wilson Senior,"West Lawn, PA",Pennsylvania,0,NO,2,NO
Redskins,12,"Roberts, Andre",Andre,Roberts,WR,71,187,26,1/9/88,5,The Citadel,4000000,"Columbia, SC",South Carolina,Black,Spring Valley,"Columbia, SC",South Carolina,0,NO,2,NO
Dolphins,90,"Mitchell, Earl",Earl,Mitchell,DT,75,310,27,9/25/87,5,Arizona,4000000,"Houston, TX",Texas,Black,North Shore,"Houston, TX",Texas,0,NO,2,NO
Jaguars,92,"Hood, Ziggy",Ziggy,Hood,DT,75,300,27,2/16/87,6,Missouri,4000000,"Amarillo, TX",Texas,Black,Palo Duro,"Amarillo, TX",Texas,0,NO,2,NO
Lions,87,"Pettigrew, Brandon",Brandon,Pettigrew,TE,77,275,29,2/23/85,6,Oklahoma State,4000000,"Tyler, TX",Texas,Black,"Robert E. Lee (Tyler, TX)","Tyler, TX",Texas,0,NO,1,NO
Eagles,85,"Casey, James",James,Casey,TE,75,240,30,9/22/84,6,Rice,4000000,"Fort Worth, TX",Texas,White,Azle,"Azle, TX",Texas,0,NO,2,NO
Steelers,83,"Miller, Heath",Heath,Miller,TE,77,256,31,10/22/82,10,Virginia,4000000,"Richlands, VA",Virginia,White,Honaker,"Swords Creek, VA",Virginia,2,2,1,NO
Jets,1,"Vick, Michael",Michael,Vick,QB,72,215,34,6/26/80,13,Virginia Tech,4000000,"Newport News, VA",Virginia,Black,Warwick,"Newport News, VA",Virginia,4,NO,3,NO
49ers,91,"McDonald, Ray",Ray,McDonald,DT,75,290,30,9/2/84,8,Florida,4020000,"Pahokee, FL",Florida,Black,Glades Central,"Belle Glade, FL",Florida,0,NO,1,NO
Falcons,11,"Jones, Julio",Julio,Jones,WR,75,220,25,2/3/89,4,Alabama,4045938,"Foley, AL",Alabama,Black,Foley,"Foley, AL",Alabama,1,NO,1,NO
Cowboys,24,"Claiborne, Morris",Morris,Claiborne,CB,71,190,24,2/7/90,3,LSU,4066126,"Shreveport, LA",Louisiana,Black,Fair Park,"Shreveport, LA",Louisiana,0,NO,1,NO
Bills,20,"Graham, Corey",Corey,Graham,CB,72,196,29,7/25/85,8,New Hampshire,4075000,"Buffalo, NY",New York,Black,Turner Carroll,"Buffalo, NY",New York,1,1,3,NO
Ravens,53,"Zuttah, Jeremy",Jeremy,Zuttah,G,76,300,28,6/1/86,7,Rutgers,4083333,"Edison, NJ",New Jersey,Black,Stevens,"Edison, NJ",New Jersey,0,NO,2,NO
Browns,51,"Mingo, Barkevious",Barkevious,Mingo,LB,76,240,23,10/4/90,2,LSU,4086750,"Belle Glade, FL",Florida,Black,West Monroe,"West Monroe, LA",Louisiana,0,NO,1,NO
Falcons,70,"Matthews, Jake",Jake,Matthews,T,77,305,22,2/11/92,0,Texas A&M,4107375,"Missouri City, TX",Texas,White,Elkins,"Missouri City, TX",Texas,0,NO,1,NO
Patriots,76,"Vollmer, Sebastian",Sebastian,Vollmer,T,80,320,30,7/10/84,6,Houston,4187500,"Dusseldorf, Germany",Germany,White,Quirinus Gymnasium,"Neuss, GER",Germany,0,NO,1,NO
Giants,74,"Schwartz, Geoff",Geoff,Schwartz,G,78,340,28,7/11/86,6,Oregon,4200000,"Los Angeles, CA",California,White,Palisades Charter,"Los Angeles, CA",California,0,NO,4,NO
Chiefs,70,"DeVito, Mike",Mike,DeVito,DE,75,305,30,6/10/84,7,Maine,4200000,"New York, NY",New York,White,Nauset Regional,"Nauset, MA",Massachusetts,0,NO,2,NO
Patriots,11,"Edelman, Julian",Julian,Edelman,WR,70,198,28,5/22/86,6,Kent State,4250000,"Redwood City, CA",California,White,Woodside,"Woodside, CA",California,0,NO,1,NO
Dolphins,55,"Misi, Koa",Koa,Misi,LB,75,252,27,1/17/87,5,Utah,4250000,"Santa Rosa, CA",California,Asian/Pacific Islander,Montgomery,"Santa Rosa, CA",California,0,NO,1,NO
Falcons,50,"Umenyiora, Osi",Osi,Umenyiora,DE,75,255,32,11/16/81,12,Troy,4250000,"London, England",England,Black,Auburn,"Auburn, AL",Alabama,2,2,2,NO
Bills,21,"McKelvin , Leodis",Leodis,McKelvin,CB,70,185,29,9/4/85,7,Troy,4250000,"Waycross, GA",Georgia,Black,Ware County,Ware County. GA,Georgia,0,NO,1,NO
Redskins,77,"Lauvao, Shawn",Shawn,Lauvao,G,75,315,26,10/26/87,5,Arizona State,4250000,"Honolulu, HI",Hawaii,Asian/Pacific Islander,Farrington,"Honolulu, HI",Hawaii,0,NO,2,NO
Redskins,23,"Hall, DeAngelo",DeAngelo,Hall,CB,70,198,30,11/19/83,11,Virginia Tech,4250000,"Chesapeake, VA",Virginia,Black,Deep Creek,"Chesapeake, VA",Virginia,3,NO,3,NO
Seahawks,89,"Baldwin, Doug",Doug,Baldwin,WR,70,189,26,9/21/88,4,Stanford,4333333,"Gulf Breeze, FL",Florida,Black,Gulf Breeze,"Gulf Breeze, FL",Florida,0,1,1,NO
Bills,22,"Jackson, Fred",Fred,Jackson,RB,73,216,33,2/20/81,8,Coe College,4350000,"Fort Worth, TX",Texas,Black,"Lamar (Arlington, TX)","Arlington, TX",Texas,0,NO,1,NO
Panthers,30,"Godfrey, Charles",Charles,Godfrey,CB,71,210,28,11/15/85,7,Iowa,4350000,"Baytown, TX",Texas,Black,"Lee (Baytown, TX)","Baytown, TX",Texas,0,NO,1,NO
49ers,90,"Dorsey, Glenn",Glenn,Dorsey,NT,73,297,29,8/1/85,7,LSU,4362500,"Baton Rouge, LA",Louisiana,Black,East Ascension,"Gonzales, LA",Louisiana,0,NO,2,NO
Titans,82,"Walker, Delanie",Delanie,Walker,TE,72,248,30,8/12/84,9,Central Missouri State,4375000,"Pomona, CA",California,Black,Pomona,"Pomona, CA",California,0,NO,2,NO
Jaguars,91,"Clemons, Chris",Chris,Clemons,DE,75,254,29,9/15/85,11,Georgia,4375000,"Bradenton, FL",Florida,Black,Griffin,"Griffin, GA",Georgia,0,NO,2,NO
Jaguars,93,"Alualu, Tyson",Tyson,Alualu,DE,75,295,27,5/12/87,5,California,4379800,"Honolulu, HI",Hawaii,Asian/Pacific Islander,Saint Louis,"Honolulu, HI",Hawaii,0,NO,1,NO
Chargers,61,"Hardwick, Nick",Nick,Hardwick,C,76,305,33,9/2/81,11,Purdue,4416667,"Franklin, IN",Indiana,White,Lawrence North,"Indianapolis, IN",Indiana,1,NO,1,NO
Titans,85,"Washington, Nate",Nate,Washington,WR,73,183,31,8/28/83,10,Tiffin University,4466667,"Toledo, OH",Ohio,Black,Jesup Wakeman Scott,"Toledo, OH",Ohio,0,2,2,NO
Jaguars,99,"Marks, Sen'Derrick",Sen'Derrick,Marks,DT,74,294,27,2/23/87,6,Auburn,4500000,"Mobile, AL",Alabama,Black,Vigor,"Prichard, AL",Alabama,0,NO,2,NO
Bengals,94,"Peko, Domata",Domata,Peko,DT,75,322,29,11/27/84,9,Michigan State,4500000,"Los Angeles, CA",California,Asian/Pacific Islander,Samoana,"Pago Pago, AS",American Samoa,0,NO,1,NO
Bengals,20,"Nelson, Reggie",Reggie,Nelson,S,71,210,31,9/21/83,8,Florida,4500000,"Melbourne, FL",Florida,Black,Palm Bay,"Melbourne, FL",Florida,0,NO,2,NO
Falcons,75,"Asamoah, Jon",Jon,Asamoah,G,76,305,26,7/21/88,5,Illinois,4500000,"Matteson, IL",Illinois,Black,Rich East,"Park Forest, IL",Illinois,0,NO,2,NO
Jets,68,"Giacomini, Breno",Breno,Giacomini,T,79,318,29,9/27/85,7,Louisville,4500000,"Cambridge, MA",Massachusetts,White,Malden,"Malden, MA",Massachusetts,0,1,3,NO
Eagles,14,"Cooper, Riley",Riley,Cooper,WR,76,230,27,9/9/87,5,Florida,4500000,"Oklahoma City, OK",Oklahoma,White,"Central Catholic (Clearwater, FL)","Clearwater, FL",Florida,0,NO,1,NO
Raiders,94,"Smith, Antonio",Antonio,Smith,DT,75,290,32,10/21/81,10,Oklahoma State,4500000,"Oklahoma City, OK",Oklahoma,Black,"Marshall (Oklahoma City, OK)","Oklahoma City, OK",Oklahoma,1,NO,3,NO
Panthers,88,"Olsen, Greg",Greg,Olsen,TE,77,253,29,3/11/85,8,Miami (FL),4560000,"Paterson, NJ",New Jersey,White,Wayne Hills,"Wayne, NJ",New Jersey,0,NO,2,NO
Lions,94,"Ansah, Ezekiel",Ezekiel,Ansah,DE,78,278,25,5/29/89,2,Brigham Young,4648629,"Ghana, Africa",Africa,Black,Presbyterian Boys,"Legon, Ghana",Ghana,0,NO,1,NO
Raiders,52,"Mack, Khalil",Khalil,Mack,LB,75,252,23,2/22/91,0,Buffalo,4669250,"Fort Pierce, FL",Florida,Black,Westwood,"Fort Pierce, FL",Florida,0,NO,1,NO
Lions,27,"Quin, Glover",Glover,Quin,S,72,206,28,1/15/86,6,New Mexico,4700000,"McComb, MS",Mississippi,Black,North Pike,"Summit, MS",Mississippi,0,NO,2,NO
Chargers,24,"Mathews, Ryan",Ryan,Mathews,RB,72,220,26,10/10/87,5,Fresno State,4730000,"Riverside, CA",California,Black,Madison,"San Diego, CA",California,1,NO,1,NO
Colts,28,"Toler, Greg",Greg,Toler,CB,72,190,29,1/2/85,6,St. Paul's (VA),4750000,"Washington, DC",DC,Black,"Marina (Hyattesville, MD)","Hyattsville, MD",Maryland,0,NO,2,NO
Jaguars,79,"Bryant, Red",Red,Bryant,DE,76,323,30,4/18/84,7,Texas A&M,4750000,"Galveston, TX",Texas,Black,Jasper,"Jasper, TX",Texas,0,1,2,NO
Raiders,72,"Penn, Donald",Donald,Penn,T,76,340,31,4/27/83,9,Utah State,4800000,"Los Angeles, CA",California,Black,St. Bernard,"Los Angeles, CA",California,1,NO,3,NO
Eagles,87,"Celek, Brent",Brent,Celek,TE,76,255,29,1/25/85,8,Cincinnati,4875000,"Cincinnati, OH",Ohio,White,La Salle,"Cincinniti, OH",Ohio,0,NO,1,NO
Vikings,65,"Sullivan, John",John,Sullivan,C,76,301,29,8/8/85,7,Notre Dame,4900000,"Mount Kisco, NY",New York,White,Greenwich,"Greenwich, CT",Connecticut,0,NO,1,NO
Bengals,18,"Green, A.J.",A.J.,Green,WR,76,207,26,7/31/88,4,Georgia,4922025,"Ridgeville, SC",South Carolina,Black,Summerville,"Summerville, SC",South Carolina,3,NO,1,NO
Vikings,75,"Kalil, Matt",Matt,Kalil,T,79,308,25,7/6/89,3,USC,4942650,"Corona, CA",California,White,Servite,"Anaheim, CA",California,0,NO,1,NO
Bills,14,"Watkins, Sammy",Sammy,Watkins,WR,73,211,21,6/14/93,0,Clemson,4983901,"Fort Myers, FL",Florida,Black,South Fort Myers,"Fort Myers, FL",Florida,0,NO,1,NO
Raiders,91,"Tuck, Justin",Justin,Tuck,DE,77,265,31,3/29/83,10,Notre Dame,5000000,"Kellyton, AL",Alabama,Black,Central Coosa County,"Rockford, AL",Alabama,2,2,2,NO
Seahawks,92,"Mebane, Brandon",Brandon,Mebane,DT,73,311,29,1/15/85,8,California,5000000,"Los Angeles, CA",California,Black,Crenshaw,"Los Angeles, CA",California,0,1,1,NO
Patriots,50,"Ninkovich, Rob",Rob,Ninkovich,DE,74,260,30,2/1/84,9,Purdue,5000000,"New Lennox, IL",Illinois,White,Lincoln-Way,"Frankfort, IL",Illinois,0,NO,3,NO
Steelers,23,"Mitchell, Mike",Mike,Mitchell,S,72,210,27,6/10/87,6,Ohio,5000000,"Fort Thomas, KY",Kentucky,Black,Highlands,"Ft. Thomas, KY",Kentucky,0,NO,3,NO
Falcons,99,"Jackson, Tyson",Tyson,Jackson,DE,76,296,28,6/6/86,6,LSU,5000000,"New Orleans, LA",Louisiana,Black,West St. John,"Edgard, LA",Louisiana,0,NO,2,NO
Titans,72,"Oher, Michael",Michael,Oher,T,76,315,28,5/28/86,6,Mississippi,5000000,"Memphis, TN",Tennessee,Black,Briarcrest,"Memphis, TN",Tennessee,0,1,2,NO
Buccaneers,12,"McCown, Josh",Josh,McCown,QB,76,213,35,7/4/79,12,Sam Houston State,5000000,"Jacksonville, TX",Texas,White,"Jacksonville (Jacksonville, TX)","Jacksonville, TX",Texas,0,NO,8,NO
Broncos,10,"Sanders, Emmanuel",Emmanuel,Sanders,WR,71,180,27,3/17/87,5,Southern Methodist,5000000,"Bellville, TX",Texas,Black,Bellville,"Bellville, TX",Texas,0,NO,2,NO
Dolphins,94,"Starks, Randy",Randy,Starks,DT,75,305,30,12/14/83,11,Maryland,5000000,"Petersburg, VA",Virginia,Black,"Westlake (Waldorf, MD)","Waldorf, MD",Maryland,2,NO,2,NO
Eagles,69,"Mathis, Evan",Evan,Mathis,G,77,298,32,11/1/81,10,Alabama,5100000,"Birmingham, AL",Alabama,White,Homewood,"Homewood, AL",Alabama,1,NO,4,NO
Bears,83,"Bennett, Martellus",Martellus,Bennett,TE,78,265,27,1/10/87,7,Texas A&M,5100000,"San Diego, CA",California,Black,Alief Taylor,"Houston, TX",Texas,0,NO,3,NO
Lions,55,"Tulloch, Stephen",Stephen,Tulloch,LB,71,245,29,1/1/85,9,North Carolina State,5100000,"Miami, FL",Florida,Black,Killian,"Miami, FL",Florida,0,NO,2,NO
Bills,99,"Dareus, Marcell",Marcell,Dareus,DT,75,331,24,3/13/90,4,Alabama,5101825,"Birmingham, AL",Alabama,Black,Huffman,"Birmingham, AL",Alabama,1,NO,1,NO
Cowboys,60,"Coleman, Davon",Davon,Coleman,DT,74,297,23,1/11/91,0,Arizona State,5105000,"Cleveland, OH",Ohio,Black,Glenville,"Cleveland, OH",Ohio,0,NO,1,NO
Saints,28,"Lewis, Keenan",Keenan,Lewis,CB,73,208,28,5/17/86,6,Oregon State,5110000,"New Orleans, LA",Louisiana,Black,Walker,"New Orleans, LA",Louisiana,0,NO,2,NO
Colts,34,"Richardson, Trent",Trent,Richardson,RB,69,225,23,7/10/91,3,Alabama,5122449,"Pensacola, FL",Florida,Black,Richwoods,"Peoria, IL",Illinois,0,NO,2,NO
Bills,28,"Spiller, C.J.",C.J.,Spiller,RB,71,200,27,8/5/87,5,Clemson,5134417,"Lake Butler, FL",Florida,Black,Union County,"Lake Butler, FL",Florida,1,NO,1,NO
Jaguars,5,"Bortles, Blake",Blake,Bortles,QB,77,232,22,12/16/91,0,UCF,5163703,"Oviedo, FL",Florida,White,Oviedo,"Oviedo, FL",Florida,0,NO,1,NO
Eagles,27,"Jenkins, Malcolm",Malcolm,Jenkins,S,72,204,26,12/20/87,6,Ohio State,5166667,"East Orange, NJ",New Jersey,Black,Piscataway,"Piscataway, NJ",New Jersey,0,1,2,NO
Raiders,57,"Woodley, LaMarr",LaMarr,Woodley,DE,74,265,29,11/3/84,8,Michigan,5175000,"Saginaw, MI",Michigan,Black,Saginaw,"Saginaw, MI",Michigan,1,1,2,NO
Ravens,55,"Suggs, Terrell",Terrell,Suggs,LB,75,260,31,10/11/82,12,Arizona State,5175000,"Minneapolis, MN",Minnesota,Black,Hamilton,"Chandler, AZ",Arizona,6,1,1,NO
Ravens,58,"Dumervil, Elvis",Elvis,Dumervil,LB,71,255,30,1/19/84,9,Louisville,5200000,"Miami, FL",Florida,Black,Jackson,"Miami, FL",Florida,3,NO,2,NO
Dolphins,52,"Wheeler, Philip",Philip,Wheeler,LB,74,245,29,12/12/84,6,Georgia Tech,5200000,"Columbus, GA",Georgia,Black,"Shaw (Columbus, GA)","Columbus, GA",Georgia,0,NO,3,NO
Packers,70,"Lang, T.J.",T.J.,Lang,G,76,318,27,9/20/87,6,Eastern Michigan,5200000,"Royal Oak, MI",Michigan,White,Brother Rice,"Bloomfield Township, MI",Michigan,0,1,1,NO
Vikings,16,"Cassel, Matt",Matt,Cassel,QB,76,228,32,5/17/82,10,USC,5250000,"Northridge, CA",California,Black,Chatsworth,"Chatsworth, CA",California,1,NO,3,NO
49ers,24,"Bethea, Antoine",Antoine,Bethea,S,71,206,30,7/27/84,9,Howard,5250000,"Savannah, GA",Georgia,Black,Denbigh,"Newport News, VA",Virginia,2,1,2,NO
Eagles,18,"Maclin, Jeremy",Jeremy,Maclin,WR,72,198,26,5/11/88,6,Missouri,5250000,"Chesterfield, MO",Missouri,Black,Kirkwood,"Kirkwood, MO",Missouri,0,NO,1,NO
Broncos,58,"Miller, Von",Von,Miller,LB,75,250,25,3/26/89,4,Texas A&M,5250095,"Dallas, TX",Texas,Black,DeSoto,"DeSoto, TX",Texas,2,NO,1,NO
Redskins,10,"Griffin III, Robert",Robert,Griffin III,QB,74,222,24,2/12/90,3,Baylor,5279775,"Okinawa, Japan",Japan,Black,Copperas Cove,"Copperas Cove, TX",Texas,1,NO,1,1
Jaguars,76,"Joeckel, Luke",Luke,Joeckel,T,78,306,22,11/6/91,2,Texas A&M,5300400,"Dallas, TX",Texas,White,Arlington,"Arlington, TX",Texas,0,NO,1,NO
Rams,79,"Robinson, Greg",Greg,Robinson,T,77,332,21,10/21/92,0,Auburn,5321025,"Thibodaux, LA",Louisiana,Black,Thibodaux,"Thibodaux, LA",Louisiana,0,NO,1,NO
49ers,15,"Crabtree, Michael",Michael,Crabtree,WR,73,214,27,9/14/87,6,Texas Tech,5333333,"Dallas, TX",Texas,Black,Carter,"Dallas, TX",Texas,0,NO,1,NO
Chiefs,21,"Smith, Sean",Sean,Smith,CB,75,218,27,7/14/87,5,Utah,5500000,"Pasadena, CA",California,Black,Blair,"Pasadena, CA",California,0,NO,2,NO
Colts,99,"Jean Francois, Ricky",Ricky,Jean Francois,DT,75,297,27,11/23/86,6,LSU,5500000,"Miami, FL",Florida,Black,Carol City,"Miami, FL",Florida,0,NO,2,NO
Colts,52,"Jackson, D'Qwell",D'Qwell,Jackson,LB,72,240,31,9/26/83,9,Maryland,5500000,"Largo, FL",Florida,Black,"Seminole (Seminole, FL)","Seminole, FL",Florida,0,NO,2,NO
Bills,47,"Orton, Kyle",Kyle,Orton,QB,76,228,31,11/14/82,9,Purdue,5500000,"Altoona, IA",Iowa,White,Southeast Polk,"Runnels, IA",Iowa,0,NO,5,NO
Dolphins,24,"Finnegan, Cortland",Cortland,Finnegan,CB,70,190,30,2/2/84,9,Samford,5500000,"Fayetteville, NC",North Carolina,Other,Milton,"Milton, FL",Florida,1,NO,3,NO
Saints,50,"Lofton, Curtis",Curtis,Lofton,LB,72,241,28,6/2/86,7,Oklahoma,5500000,"Kingfisher, OK",Oklahoma,Black,Kingfisher,"Kingfisher, OK",Oklahoma,0,NO,2,NO
Rams,98,"Langford, Kendall",Kendall,Langford,DE,78,313,28,1/27/86,7,Hampton,5500000,"Petersburg, VA",Virginia,Black,Petersburg,"Petersburg, VA",Virginia,0,NO,2,NO
Panthers,1,"Newton, Cam",Cam,Newton,QB,77,245,25,5/11/89,4,Auburn,5506375,"Atlanta, GA",Georgia,Black,"Westlake (Atlanta, GA)","Atlanta, GA",Georgia,2,NO,1,1
Colts,12,"Luck, Andrew",Andrew,Luck,QB,76,240,25,9/12/89,3,Stanford,5527000,"Washington, DC",DC,White,Stratford,"Houston, TX",Texas,2,NO,1,NO
Chiefs,56,"Johnson, Derrick",Derrick,Johnson,LB,75,242,31,11/22/82,9,Texas,5530000,"Waco, TX",Texas,Black,Waco,"Waco, TX",Texas,3,NO,1,NO
Chiefs,72,"Fisher, Eric",Eric,Fisher,T,80,315,23,1/5/91,0,Central Michigan,5547625,"Rochester, MI",Michigan,White,Stoney Creek,"Rochester Hills, MI",Michigan,0,NO,1,NO
Texans,90,"Clowney, Jadeveon",Jadeveon,Clowney,LB,77,266,21,2/14/93,0,South Carolina,5568250,"Rock Hill, SC",South Carolina,Black,South Pointe,"Rock Hill, SC",South Carolina,0,NO,1,NO
Patriots,39,"Browner, Brandon",Brandon,Browner,CB,76,221,30,8/2/84,5,Oregon State,5600000,"Sylmar, CA",California,Black,Sylmar,"Sylmar, CA",California,1,1,3,NO
Bears,26,"Jennings, Tim",Tim,Jennings,CB,68,185,30,12/24/83,9,Georgia,5600000,"Orangeburg, SC",South Carolina,Black,Wilkinson,"Orangeburg, SC",South Carolina,2,1,2,NO
Vikings,96,"Robison, Brian",Brian,Robison,DE,75,259,31,4/27/83,8,Texas,5600000,"Houston, TX",Texas,White,Splendora,"Splendora, TX",Texas,0,NO,1,NO
Broncos,43,"Ward, T.J.",T.J.,Ward,S,70,200,27,12/12/86,5,Oregon,5625000,"San Francisco, CA",California,Black,De La Salle,"Concord, CA",California,1,NO,2,NO
Giants,52,"Beason, Jon",Jon,Beason,LB,72,232,29,1/14/85,8,Connecticut,5666667,"Miramar, FL",Florida,Black,Chaminade-Madonna,"Hollywood, FL",Florida,3,NO,2,NO
Eagles,26,"Williams, Cary",Cary,Williams,CB,73,190,29,12/23/84,6,Washburn,5666667,"Miami, FL",Florida,Black,Chaminade-Madonna,"Hollywood, FL",Florida,0,1,3,NO
Patriots,80,"Amendola, Danny",Danny,Amendola,WR,71,195,28,11/2/85,6,Texas Tech,5700000,"The Woodlands, TX",Texas,White,The Woodlands,"The Woodlands, TX",Texas,0,NO,4,NO
Bears,55,"Briggs, Lance",Lance,Briggs,LB,73,244,33,11/12/80,12,Arizona,5833333,"Los Angeles, CA",California,Black,Elk Grove,"Elk Grove, CA",California,7,NO,1,NO
Colts,87,"Wayne, Reggie",Reggie,Wayne,WR,72,203,35,11/17/78,14,Miami (FL),5833333,"New Orleans, LA",Louisiana,Black,Ehret,"Marrero, LA",Louisiana,6,1,1,NO
Steelers,43,"Polamalu, Troy",Troy,Polamalu,S,70,207,33,4/19/81,12,USC,5875000,"Garden Grove, CA",California,Asian/Pacific Islander,Douglas,"Winston, OR",Oregon,8,2,1,NO
Broncos,65,"Vasquez, Louis",Louis,Vasquez,G,77,335,27,4/11/87,6,Texas Tech,5875000,"Corsicana, TX",Texas,Hispanic,Corsicana,"Corsicana, TX",Texas,1,NO,2,NO
Giants,94,"Kiwanuka, Mathias",Mathias,Kiwanuka,DE,77,267,31,3/8/83,9,Boston College,5916667,"Indianapolis, IN",Indiana,Black,Cathedral,"Indianapolis, IN",Indiana,0,2,1,NO
Bengals,71,"Smith, Andre",Andre,Smith,T,76,340,27,1/25/87,6,Alabama,6000000,"Birmingham, AL",Alabama,Black,Huffman,"Birmingham, AL",Alabama,0,NO,1,NO
Browns,56,"Dansby, Karlos",Karlos,Dansby,LB,75,251,32,11/3/81,11,Auburn,6000000,"Birmingham, AL",Alabama,Black,"Woodlawn (Birmingham, AL)","Birmingham, AL",Alabama,0,NO,3,NO
Redskins,11,"Jackson, DeSean",DeSean,Jackson,WR,70,178,27,12/1/86,7,California,6000000,"Long Beach, CA",California,Black,Poly,"Long Beach, CA",California,3,NO,2,NO
49ers,81,"Boldin, Anquan",Anquan,Boldin,WR,73,220,33,10/3/80,12,Florida St.,6000000,"Pahokee, FL",Florida,Black,Pahokee,"Pahokee, FL",Florida,3,1,3,NO
Raiders,77,"Howard, Austin",Austin,Howard,T,79,330,27,3/22/87,5,Northern Iowa,6000000,"Davenport, IA",Iowa,Black,"Central (Davenport, IA)","Davenport, IA",Iowa,0,NO,4,NO
Colts,30,"Landry, LaRon",LaRon,Landry,S,72,226,29,10/14/84,8,LSU,6000000,"Metairie, LA",Louisiana,Black,Hahnville,"Boutte, LA",Louisiana,1,NO,3,NO
